customer_id,age,gender,loyalty_member,join_date
27600,36,Female,1,2026-01-17
27601,59,Female,1,2024-11-18
27602,62,Female,1,2023-08-08
27603,31,Male,0,2025-04-18
27604,50,Female,0,2023-05-08
27605,52,Male,0,2021-06-04
27606,60,Female,1,2021-03-29
27607,55,Female,1,2021-08-16
27608,63,Female,1,2023-08-06
27609,64,Male,1,2022-11-18
27610,20,Male,0,2026-02-07
27611,65,Female,0,2022-05-20
27612,27,Male,0,2023-12-18
27613,58,Female,1,2023-12-13
27614,60,Male,0,2025-05-17
27615,54,Female,1,2025-10-16
27616,69,Female,1,2022-06-18
27617,18,Male,1,2024-08-17
27618,21,Male,1,2023-10-16
27619,42,Male,1,2021-12-08
27620,28,Male,1,2026-02-16
27621,53,Male,1,2023-04-03
27622,60,Female,1,2024-11-20
27623,38,Female,0,2024-03-06
27624,28,Male,0,2023-02-02
27625,67,Male,1,2026-03-06
27626,52,Female,0,2023-06-14
27627,44,Male,1,2023-09-19
27628,25,Female,1,2024-01-04
27629,29,Female,1,2025-03-27
27630,32,Female,0,2025-05-20
27631,26,Female,0,2023-08-23
27632,49,Male,0,2022-04-16
27633,63,Female,1,2024-12-09
27634,64,Female,1,2023-12-03
27635,45,Female,1,2023-02-06
27636,66,Female,0,2022-11-23
27637,45,Female,0,2022-07-02
27638,35,Female,0,2023-11-17
27639,44,Male,1,2022-06-06
27640,42,Male,1,2024-02-11
27641,19,Male,0,2024-09-02
27642,55,Male,1,2021-11-04
27643,47,Male,0,2024-09-24
27644,67,Female,1,2022-08-16
27645,49,Female,1,2024-11-17
27646,24,Female,0,2025-08-30
27647,53,Male,1,2022-06-04
27648,31,Male,0,2023-01-03
27649,29,Male,0,2023-03-30
27650,31,Female,0,2025-05-29
27651,64,Female,1,2023-01-29
27652,64,Female,0,2024-06-15
27653,39,Female,0,2022-10-10
27654,35,Female,0,2023-04-03
27655,46,Female,0,2023-07-04
27656,61,Male,0,2022-01-29
27657,32,Female,0,2022-06-23
27658,19,Female,0,2025-08-01
27659,31,Male,0,2023-02-04
27660,59,Female,1,2024-02-13
27661,41,Male,0,2024-03-15
27662,62,Male,0,2026-01-13
27663,36,Female,1,2022-05-06
27664,23,Male,1,2021-11-17
27665,40,Male,0,2023-03-22
27666,59,Male,1,2024-01-27
27667,35,Male,1,2022-09-05
27668,31,Female,1,2024-03-15
27669,64,Female,0,2023-04-06
27670,27,Male,0,2022-02-15
27671,47,Male,0,2021-05-22
27672,35,Female,1,2021-04-13
27673,55,Male,1,2023-11-16
27674,66,Female,1,2024-03-18
27675,68,Male,0,2026-02-20
27676,64,Female,1,2022-07-19
27677,40,Male,0,2025-05-09
27678,66,Male,0,2025-06-12
27679,47,Male,1,2021-09-20
27680,39,Male,0,2021-09-22
27681,66,Male,0,2022-05-30
27682,60,Female,0,2022-03-01
27683,67,Female,1,2025-04-13
27684,61,Female,0,2021-10-20
27685,34,Female,0,2023-01-26
27686,63,Female,1,2022-02-03
27687,50,Male,1,2026-02-26
27688,22,Male,0,2023-08-21
27689,40,Male,0,2022-05-06
27690,61,Male,0,2024-08-30
27691,40,Female,0,2022-06-08
27692,53,Male,0,2024-08-10
27693,63,Female,0,2023-11-29
27694,37,Female,0,2023-08-01
27695,32,Male,1,2025-07-16
27696,49,Female,1,2024-08-09
27697,65,Female,0,2023-06-08
27698,48,Male,0,2022-11-01
27699,65,Male,0,2021-06-06
27700,34,Male,0,2021-06-26
27701,41,Female,0,2024-03-30
27702,28,Female,0,2021-04-21
27703,57,Male,1,2022-10-21
27704,22,Female,0,2021-10-13
27705,40,Male,0,2023-01-12
27706,49,Female,0,2025-10-08
27707,61,Female,1,2022-08-14
27708,57,Female,1,2023-02-03
27709,26,Female,0,2023-11-03
27710,67,Male,1,2022-03-18
27711,57,Male,0,2025-03-28
27712,42,Male,0,2022-10-25
27713,53,Male,0,2023-12-14
27714,33,Female,0,2023-10-12
27715,20,Male,1,2022-04-20
27716,24,Female,0,2024-03-26
27717,51,Male,1,2024-12-19
27718,42,Male,1,2022-02-04
27719,29,Male,1,2022-02-15
27720,25,Female,1,2021-09-11
27721,65,Female,1,2024-01-23
27722,69,Male,1,2024-08-21
27723,64,Female,1,2021-09-27
27724,50,Female,0,2022-02-15
27725,67,Male,0,2021-05-23
27726,53,Female,1,2021-10-10
27727,60,Male,1,2022-09-20
27728,67,Male,0,2024-05-04
27729,18,Female,0,2024-05-10
27730,31,Female,0,2023-04-04
27731,60,Male,0,2024-03-29
27732,18,Female,1,2022-01-19
27733,23,Female,0,2025-12-22
27734,29,Female,1,2023-07-12
27735,57,Male,1,2021-03-08
27736,59,Male,0,2024-05-24
27737,53,Female,1,2022-11-13
27738,22,Female,1,2022-07-30
27739,35,Male,0,2025-11-09
27740,54,Male,0,2023-09-24
27741,52,Male,1,2022-11-15
27742,57,Male,1,2021-06-14
27743,40,Male,1,2022-08-07
27744,68,Female,0,2022-09-17
27745,54,Female,1,2025-07-16
27746,50,Male,0,2022-01-25
27747,50,Female,1,2023-06-17
27748,55,Male,1,2024-08-13
27749,32,Male,0,2024-08-13
27750,40,Male,1,2021-11-06
27751,27,Male,0,2025-04-12
27752,37,Male,0,2023-11-30
27753,33,Male,1,2022-05-31
27754,49,Female,0,2024-06-03
27755,44,Male,1,2021-08-22
27756,38,Female,0,2023-05-14
27757,41,Male,1,2023-08-08
27758,27,Female,0,2023-01-25
27759,25,Female,0,2026-01-11
27760,49,Female,0,2021-12-04
27761,30,Female,0,2021-12-02
27762,69,Male,0,2023-03-09
27763,66,Female,1,2021-06-06
27764,64,Female,0,2021-07-12
27765,66,Male,1,2021-11-01
27766,24,Female,0,2024-10-21
27767,52,Female,0,2022-03-10
27768,48,Female,0,2025-01-16
27769,36,Female,0,2025-11-10
27770,49,Female,0,2021-09-05
27771,45,Female,0,2025-11-09
27772,66,Male,1,2022-04-28
27773,48,Male,0,2021-03-31
27774,51,Male,1,2021-05-21
27775,46,Male,0,2024-07-31
27776,38,Female,0,2022-07-29
27777,62,Male,0,2023-07-30
27778,31,Male,1,2024-07-11
27779,55,Female,0,2024-07-03
27780,63,Male,1,2025-08-06
27781,62,Female,1,2021-03-14
27782,32,Female,1,2022-06-01
27783,31,Male,1,2022-07-04
27784,45,Male,0,2025-10-19
27785,67,Female,0,2024-11-14
27786,52,Male,1,2021-07-24
27787,67,Female,0,2023-06-06
27788,24,Male,1,2025-04-12
27789,51,Male,1,2024-01-14
27790,58,Female,1,2025-11-13
27791,63,Female,0,2024-03-26
27792,44,Female,0,2023-07-04
27793,37,Female,0,2021-05-11
27794,70,Female,0,2026-02-25
27795,57,Male,1,2023-04-06
27796,40,Male,1,2022-11-06
27797,58,Female,1,2023-02-11
27798,63,Male,0,2023-01-16
27799,39,Female,0,2025-10-23
27800,69,Male,0,2023-01-04
27801,42,Female,1,2025-04-07
27802,31,Female,1,2021-08-10
27803,29,Female,0,2022-07-01
27804,28,Male,1,2021-10-01
27805,64,Female,1,2025-02-10
27806,18,Female,1,2024-05-15
27807,46,Female,0,2025-09-21
27808,42,Male,0,2022-12-22
27809,20,Male,0,2024-06-20
27810,49,Female,1,2021-03-10
27811,46,Male,1,2023-04-23
27812,23,Male,1,2025-02-21
27813,34,Male,0,2023-10-23
27814,25,Female,0,2026-02-24
27815,60,Male,0,2025-05-25
27816,51,Male,1,2022-05-04
27817,39,Male,0,2024-07-08
27818,40,Male,0,2022-02-05
27819,38,Male,1,2024-03-04
27820,65,Female,1,2025-02-01
27821,29,Female,0,2024-10-09
27822,18,Male,1,2022-11-03
27823,59,Female,1,2023-11-26
27824,52,Male,1,2023-10-20
27825,58,Male,0,2025-12-03
27826,40,Male,1,2022-06-21
27827,67,Male,1,2022-10-12
27828,48,Male,0,2024-05-08
27829,57,Female,0,2021-03-28
27830,30,Female,0,2022-12-02
27831,68,Female,1,2021-06-19
27832,30,Male,1,2024-04-19
27833,25,Male,0,2022-01-06
27834,37,Male,1,2021-06-20
27835,32,Female,0,2024-04-18
27836,18,Male,1,2023-01-02
27837,33,Female,1,2022-02-01
27838,68,Male,1,2023-02-06
27839,49,Male,1,2022-11-29
27840,34,Female,1,2023-08-17
27841,47,Male,1,2021-08-06
27842,39,Female,0,2024-03-30
27843,32,Female,1,2021-10-30
27844,19,Female,0,2022-08-07
27845,53,Female,0,2023-01-06
27846,54,Male,1,2024-01-12
27847,67,Female,1,2022-09-08
27848,19,Female,1,2022-01-01
27849,43,Male,1,2022-12-13
27850,29,Female,1,2025-08-01
27851,70,Male,1,2023-06-08
27852,50,Male,0,2026-01-14
27853,30,Female,1,2023-03-17
27854,22,Female,0,2021-03-31
27855,66,Female,1,2025-08-18
27856,52,Female,1,2024-02-24
27857,50,Female,1,2023-06-20
27858,35,Female,0,2024-05-05
27859,35,Male,0,2023-06-05
27860,69,Female,1,2021-07-30
27861,59,Female,0,2021-07-21
27862,33,Male,1,2025-10-28
27863,41,Male,1,2024-08-12
27864,39,Female,0,2025-10-24
27865,42,Female,0,2025-04-04
27866,46,Female,1,2021-12-23
27867,58,Male,0,2023-02-03
27868,53,Female,1,2023-07-02
27869,61,Male,0,2026-02-18
27870,22,Male,1,2024-06-12
27871,57,Female,0,2023-04-24
27872,22,Male,0,2022-10-21
27873,69,Male,0,2023-12-11
27874,45,Male,0,2024-09-27
27875,63,Female,1,2022-07-09
27876,42,Male,0,2022-11-14
27877,44,Female,0,2021-07-16
27878,58,Female,0,2024-12-21
27879,57,Female,1,2025-04-09
27880,45,Female,0,2022-05-12
27881,55,Female,1,2023-01-24
27882,21,Female,1,2022-10-25
27883,62,Female,1,2022-07-21
27884,37,Female,0,2023-04-21
27885,53,Female,0,2021-05-27
27886,31,Female,0,2021-08-04
27887,36,Male,1,2024-05-26
27888,63,Male,0,2024-08-11
27889,31,Female,0,2024-12-17
27890,36,Female,1,2026-01-12
27891,23,Female,0,2023-06-19
27892,19,Male,0,2023-12-16
27893,47,Male,1,2022-03-14
27894,58,Male,1,2026-01-15
27895,65,Female,0,2023-04-10
27896,22,Male,1,2025-04-08
27897,57,Female,0,2025-05-12
27898,47,Male,0,2022-12-15
27899,33,Female,0,2025-11-21
27900,30,Female,0,2024-03-28
27901,42,Female,1,2024-08-07
27902,20,Female,0,2024-02-05
27903,20,Female,1,2023-04-22
27904,61,Male,0,2023-10-16
27905,61,Female,1,2023-01-23
27906,24,Male,1,2022-12-14
27907,40,Male,1,2024-03-28
27908,50,Female,1,2021-10-19
27909,40,Male,1,2025-07-05
27910,26,Female,1,2024-05-31
27911,34,Female,1,2023-11-01
27912,26,Female,1,2023-05-16
27913,22,Male,0,2022-04-24
27914,27,Female,1,2025-09-03
27915,47,Male,1,2021-09-05
27916,38,Female,1,2026-01-16
27917,31,Female,1,2023-12-25
27918,57,Male,1,2023-08-10
27919,28,Female,1,2024-03-18
27920,37,Female,0,2022-02-19
27921,46,Male,1,2025-10-13
27922,54,Male,1,2023-06-13
27923,55,Female,0,2024-01-02
27924,60,Male,1,2023-10-30
27925,41,Female,1,2024-03-11
27926,67,Female,1,2024-11-10
27927,51,Female,1,2022-03-12
27928,25,Male,0,2023-06-06
27929,42,Male,0,2024-03-18
27930,22,Female,0,2025-04-06
27931,59,Male,0,2021-07-12
27932,32,Male,1,2024-03-02
27933,39,Female,0,2025-12-07
27934,25,Female,1,2024-08-14
27935,30,Female,0,2023-06-28
27936,56,Male,1,2022-11-23
27937,19,Female,1,2023-07-24
27938,55,Male,1,2024-12-03
27939,66,Male,1,2024-05-31
27940,60,Female,1,2025-01-16
27941,43,Female,0,2021-10-22
27942,36,Female,0,2022-09-04
27943,54,Male,0,2022-03-31
27944,22,Male,0,2021-09-07
27945,25,Female,0,2024-04-18
27946,38,Male,0,2025-04-28
27947,61,Female,0,2025-03-07
27948,20,Male,0,2024-01-25
27949,20,Female,1,2023-03-10
27950,58,Male,0,2025-08-17
27951,37,Male,1,2022-01-13
27952,39,Female,0,2025-05-03
27953,31,Male,1,2022-08-21
27954,53,Male,1,2021-07-19
27955,63,Female,0,2025-11-26
27956,45,Female,0,2026-01-13
27957,62,Female,0,2025-04-20
27958,24,Female,0,2021-07-23
27959,53,Male,0,2024-11-25
27960,35,Male,1,2025-01-15
27961,28,Female,0,2023-10-14
27962,53,Female,0,2026-01-16
27963,70,Female,1,2025-08-17
27964,36,Male,0,2025-12-28
27965,41,Female,0,2021-06-16
27966,24,Male,1,2022-03-10
27967,37,Female,1,2021-10-21
27968,49,Male,0,2024-07-23
27969,46,Male,1,2023-04-28
27970,50,Male,0,2025-11-24
27971,35,Male,0,2025-08-15
27972,41,Male,0,2023-08-05
27973,57,Male,1,2021-09-07
27974,26,Male,1,2024-03-20
27975,61,Female,1,2023-12-31
27976,50,Male,1,2023-09-20
27977,22,Male,1,2024-08-04
27978,48,Male,0,2022-09-07
27979,60,Female,0,2023-04-11
27980,68,Male,1,2024-04-16
27981,57,Male,1,2021-06-22
27982,47,Male,1,2022-06-26
27983,69,Female,0,2022-12-11
27984,46,Male,0,2021-11-07
27985,33,Male,0,2021-06-06
27986,38,Female,0,2021-06-05
27987,70,Male,0,2024-08-11
27988,37,Male,0,2023-10-18
27989,39,Female,1,2025-07-24
27990,47,Male,1,2023-10-02
27991,66,Female,0,2023-03-25
27992,23,Female,0,2024-07-02
27993,31,Male,0,2024-11-04
27994,23,Female,1,2025-05-04
27995,24,Female,1,2022-01-21
27996,36,Male,0,2022-10-25
27997,59,Male,1,2023-05-10
27998,29,Male,0,2024-05-09
27999,41,Male,0,2022-08-25
28000,53,Male,1,2023-12-09
28001,48,Male,0,2022-04-23
28002,57,Female,0,2025-05-17
28003,32,Male,0,2022-11-25
28004,43,Female,1,2025-12-01
28005,38,Female,0,2022-11-24
28006,45,Female,0,2026-02-03
28007,68,Female,0,2024-02-25
28008,43,Female,1,2025-03-16
28009,39,Female,1,2023-04-04
28010,28,Female,0,2023-04-23
28011,53,Male,0,2022-02-25
28012,48,Male,0,2024-11-24
28013,60,Male,1,2022-09-11
28014,25,Female,1,2024-03-09
28015,29,Female,1,2024-12-22
28016,45,Male,0,2021-04-30
28017,60,Male,1,2025-08-01
28018,58,Male,0,2023-10-21
28019,42,Male,1,2022-05-18
28020,44,Female,1,2023-02-03
28021,56,Male,0,2025-04-16
28022,24,Male,1,2025-04-26
28023,25,Female,0,2024-08-04
28024,69,Male,0,2023-05-19
28025,53,Female,1,2024-05-02
28026,37,Male,0,2026-01-12
28027,39,Male,1,2024-08-05
28028,33,Female,1,2023-11-22
28029,40,Female,1,2023-10-04
28030,56,Male,1,2021-07-01
28031,22,Male,1,2025-01-03
28032,45,Female,1,2025-09-25
28033,18,Male,1,2024-08-06
28034,59,Female,1,2022-08-31
28035,45,Male,1,2021-09-24
28036,22,Male,0,2025-11-28
28037,45,Female,0,2025-07-26
28038,47,Male,1,2022-01-11
28039,30,Male,1,2021-06-01
28040,62,Male,0,2025-04-05
28041,45,Female,1,2023-05-17
28042,49,Male,0,2024-04-18
28043,33,Male,0,2021-09-30
28044,27,Female,0,2024-07-14
28045,29,Male,0,2026-01-14
28046,55,Male,1,2023-07-27
28047,56,Male,0,2024-07-28
28048,23,Female,1,2023-02-09
28049,52,Female,0,2025-07-16
28050,27,Female,1,2022-06-05
28051,49,Male,1,2025-01-14
28052,37,Female,1,2021-12-02
28053,42,Female,1,2021-03-10
28054,34,Male,0,2021-07-13
28055,36,Male,1,2024-10-29
28056,40,Female,0,2023-11-06
28057,70,Female,0,2025-05-28
28058,23,Male,0,2021-12-27
28059,55,Male,1,2021-11-02
28060,49,Female,0,2021-08-20
28061,63,Male,0,2025-06-01
28062,69,Male,1,2022-05-20
28063,29,Male,0,2022-08-19
28064,34,Female,0,2025-02-04
28065,23,Male,0,2025-01-06
28066,63,Female,1,2024-04-16
28067,53,Female,0,2022-10-11
28068,46,Male,1,2021-03-17
28069,64,Male,1,2023-04-15
28070,29,Female,0,2025-02-18
28071,20,Male,1,2022-04-29
28072,68,Male,0,2024-12-26
28073,44,Male,1,2023-07-13
28074,29,Female,0,2024-08-17
28075,38,Male,1,2025-08-28
28076,54,Female,1,2023-10-03
28077,62,Male,0,2025-01-10
28078,66,Female,1,2025-03-24
28079,65,Male,0,2024-08-12
28080,44,Female,1,2022-03-19
28081,44,Female,1,2024-01-17
28082,23,Female,0,2022-06-22
28083,27,Female,1,2023-07-10
28084,39,Male,1,2023-04-14
28085,64,Male,0,2022-01-10
28086,18,Female,0,2022-04-30
28087,32,Female,0,2024-06-01
28088,35,Male,0,2021-05-01
28089,42,Male,1,2023-09-22
28090,54,Male,0,2023-04-17
28091,54,Male,1,2024-01-15
28092,53,Male,1,2021-07-26
28093,33,Female,0,2025-07-01
28094,63,Female,1,2025-03-27
28095,58,Male,0,2022-03-30
28096,47,Female,0,2025-11-09
28097,32,Female,0,2021-12-13
28098,29,Female,0,2024-09-13
28099,55,Female,1,2025-06-22
28100,22,Female,1,2023-04-19
28101,63,Female,0,2023-04-28
28102,23,Female,1,2023-03-11
28103,57,Female,0,2026-01-25
28104,38,Male,0,2023-06-25
28105,46,Female,1,2026-03-06
28106,35,Male,1,2025-04-23
28107,40,Female,0,2025-01-14
28108,42,Male,0,2025-10-29
28109,45,Female,1,2024-01-15
28110,43,Female,0,2021-09-11
28111,54,Male,1,2023-11-21
28112,49,Female,0,2022-07-15
28113,54,Male,1,2024-04-27
28114,33,Female,0,2025-02-13
28115,49,Female,0,2024-06-03
28116,32,Female,1,2023-12-29
28117,25,Male,1,2021-09-23
28118,66,Male,0,2025-03-06
28119,58,Female,1,2024-05-14
28120,65,Male,1,2021-05-16
28121,67,Male,0,2022-12-20
28122,56,Female,0,2022-12-26
28123,45,Female,1,2023-01-11
28124,29,Female,1,2021-07-12
28125,61,Female,0,2023-02-21
28126,63,Female,0,2022-06-11
28127,51,Male,1,2023-07-03
28128,36,Female,0,2022-06-21
28129,28,Male,0,2022-10-16
28130,35,Male,1,2024-09-22
28131,37,Male,1,2026-01-07
28132,28,Female,0,2023-02-21
28133,43,Male,0,2025-08-24
28134,52,Female,0,2023-12-11
28135,51,Female,1,2023-08-22
28136,45,Female,0,2026-01-06
28137,36,Female,1,2022-06-14
28138,42,Male,0,2025-12-19
28139,24,Female,1,2023-03-17
28140,61,Female,0,2023-04-11
28141,27,Female,1,2025-06-18
28142,28,Male,0,2025-04-04
28143,50,Male,1,2024-12-15
28144,65,Female,0,2021-10-09
28145,35,Male,0,2022-03-28
28146,41,Female,1,2025-05-08
28147,47,Female,1,2024-10-22
28148,36,Female,1,2022-04-26
28149,51,Male,1,2025-06-26
28150,56,Female,1,2023-12-21
28151,48,Male,1,2022-03-19
28152,56,Male,0,2023-12-13
28153,38,Male,1,2025-03-02
28154,31,Female,1,2022-01-04
28155,29,Female,1,2023-10-08
28156,41,Male,1,2025-01-10
28157,53,Male,0,2021-08-22
28158,28,Male,0,2023-04-04
28159,39,Male,0,2021-04-21
28160,53,Male,1,2024-09-07
28161,30,Male,1,2025-04-05
28162,46,Female,1,2021-12-15
28163,22,Female,1,2023-03-30
28164,30,Female,0,2025-05-02
28165,61,Male,0,2023-05-01
28166,51,Male,0,2022-01-22
28167,67,Female,0,2022-12-20
28168,68,Female,0,2024-11-02
28169,57,Female,1,2024-04-04
28170,24,Male,1,2022-04-19
28171,31,Male,0,2021-09-08
28172,43,Female,1,2021-12-02
28173,56,Male,0,2024-05-24
28174,50,Male,0,2025-05-26
28175,29,Male,0,2024-06-29
28176,70,Male,1,2024-08-22
28177,46,Male,1,2022-04-30
28178,51,Female,0,2021-05-27
28179,19,Male,0,2023-01-10
28180,67,Male,0,2025-10-18
28181,59,Male,1,2025-05-19
28182,40,Female,0,2022-11-09
28183,22,Male,0,2025-09-02
28184,18,Female,1,2022-02-13
28185,38,Female,1,2022-05-23
28186,39,Male,0,2024-07-12
28187,67,Female,1,2025-10-15
28188,36,Female,1,2025-02-01
28189,42,Female,1,2022-02-07
28190,52,Male,0,2025-11-23
28191,66,Male,1,2021-11-06
28192,63,Female,1,2024-01-01
28193,18,Female,1,2022-07-05
28194,70,Female,1,2022-05-25
28195,47,Female,1,2023-09-22
28196,29,Female,1,2023-01-21
28197,44,Male,1,2023-06-25
28198,23,Female,0,2025-01-09
28199,38,Female,1,2022-11-20
28200,55,Male,0,2023-09-26
28201,70,Male,0,2025-07-30
28202,39,Male,0,2023-12-19
28203,63,Male,1,2023-11-05
28204,26,Male,1,2024-02-27
28205,67,Male,1,2025-10-16
28206,62,Male,1,2022-07-16
28207,24,Female,1,2022-02-12
28208,59,Male,0,2024-08-13
28209,36,Female,1,2022-06-06
28210,42,Male,1,2021-10-13
28211,47,Female,0,2024-10-19
28212,61,Female,1,2021-12-31
28213,66,Male,1,2022-04-07
28214,51,Female,0,2023-10-24
28215,61,Female,0,2023-07-15
28216,18,Female,1,2023-01-18
28217,37,Male,0,2025-01-13
28218,22,Male,1,2021-10-22
28219,36,Female,0,2024-01-11
28220,24,Female,1,2023-06-04
28221,49,Female,0,2021-06-21
28222,34,Female,0,2023-07-25
28223,23,Female,0,2022-08-06
28224,21,Female,0,2021-10-02
28225,48,Male,0,2023-11-29
28226,54,Male,0,2025-04-21
28227,51,Female,1,2026-01-11
28228,40,Male,1,2024-06-13
28229,31,Male,1,2025-07-30
28230,23,Male,0,2023-10-14
28231,19,Male,0,2023-04-02
28232,31,Female,0,2021-11-22
28233,24,Female,1,2022-05-31
28234,68,Female,0,2023-01-25
28235,58,Male,0,2021-11-24
28236,69,Male,0,2024-08-24
28237,29,Female,0,2022-12-20
28238,46,Male,0,2022-06-05
28239,38,Male,0,2023-03-07
28240,64,Female,1,2021-09-10
28241,44,Female,0,2026-02-13
28242,52,Female,0,2023-08-11
28243,31,Male,0,2022-03-14
28244,57,Male,1,2025-05-17
28245,20,Male,1,2025-03-03
28246,39,Female,1,2025-08-26
28247,64,Male,1,2023-01-05
28248,51,Female,0,2022-02-14
28249,51,Male,0,2023-01-30
28250,67,Female,1,2024-08-08
28251,50,Female,0,2023-07-13
28252,49,Female,1,2024-02-05
28253,39,Female,1,2022-06-06
28254,19,Female,1,2023-04-01
28255,18,Male,0,2022-12-13
28256,37,Female,1,2023-06-08
28257,40,Male,0,2023-10-22
28258,48,Male,0,2025-08-25
28259,47,Female,0,2024-12-15
28260,32,Male,0,2025-03-18
28261,49,Female,0,2021-06-28
28262,55,Female,0,2024-03-24
28263,57,Male,0,2021-03-07
28264,56,Female,0,2021-07-29
28265,23,Female,1,2025-11-12
28266,69,Female,1,2024-11-24
28267,46,Female,0,2023-11-21
28268,69,Female,0,2022-09-09
28269,21,Male,0,2023-11-02
28270,27,Male,1,2021-08-02
28271,21,Male,0,2025-05-27
28272,19,Male,1,2025-09-14
28273,33,Male,1,2022-11-23
28274,40,Female,0,2025-02-01
28275,66,Male,0,2022-09-01
28276,65,Female,0,2022-11-30
28277,22,Male,1,2024-10-28
28278,28,Female,1,2025-08-14
28279,46,Female,0,2024-09-18
28280,30,Female,0,2021-05-31
28281,22,Male,0,2024-09-08
28282,37,Male,1,2021-05-27
28283,58,Male,0,2021-03-29
28284,68,Female,0,2026-02-24
28285,28,Female,0,2022-05-27
28286,44,Female,1,2023-08-10
28287,63,Male,0,2023-03-03
28288,34,Male,1,2021-04-01
28289,34,Female,1,2023-04-28
28290,24,Female,1,2023-06-27
28291,67,Male,1,2021-07-28
28292,49,Male,1,2025-06-28
28293,35,Male,1,2025-10-02
28294,58,Male,0,2021-03-11
28295,60,Male,0,2023-11-07
28296,67,Male,1,2022-09-03
28297,66,Male,1,2021-03-17
28298,29,Female,1,2021-07-20
28299,60,Male,1,2021-11-28
28300,19,Male,1,2022-08-11
28301,44,Male,0,2024-07-05
28302,38,Female,1,2024-10-19
28303,58,Female,1,2024-08-13
28304,54,Male,0,2025-04-16
28305,60,Female,1,2022-01-04
28306,39,Female,0,2021-11-29
28307,62,Male,1,2021-11-02
28308,54,Male,1,2022-10-23
28309,43,Male,1,2026-01-11
28310,28,Male,1,2025-12-29
28311,22,Male,1,2021-05-20
28312,25,Female,1,2022-07-18
28313,36,Male,1,2023-06-10
28314,29,Female,1,2022-12-10
28315,42,Male,0,2021-11-27
28316,29,Female,0,2026-01-23
28317,50,Male,1,2024-08-29
28318,48,Male,0,2024-08-22
28319,54,Male,1,2024-04-29
28320,18,Female,0,2021-11-18
28321,31,Male,1,2024-06-03
28322,45,Male,0,2025-10-14
28323,45,Female,0,2023-03-18
28324,35,Male,1,2025-06-21
28325,25,Male,0,2022-03-15
28326,70,Male,1,2022-01-01
28327,51,Female,1,2025-02-01
28328,48,Male,0,2024-07-19
28329,50,Female,1,2023-08-20
28330,55,Male,1,2022-03-28
28331,68,Male,0,2025-11-26
28332,25,Male,0,2025-10-30
28333,56,Female,0,2024-06-13
28334,40,Male,1,2022-07-21
28335,55,Female,1,2022-01-14
28336,70,Male,0,2025-12-24
28337,50,Female,1,2022-12-27
28338,31,Male,0,2024-06-16
28339,61,Female,0,2021-08-23
28340,44,Male,1,2022-09-08
28341,49,Male,0,2022-08-30
28342,49,Male,0,2022-12-01
28343,21,Male,1,2022-01-17
28344,42,Male,1,2023-05-29
28345,66,Female,1,2022-01-13
28346,34,Female,0,2022-10-17
28347,24,Female,1,2024-01-24
28348,27,Male,1,2024-05-20
28349,39,Male,0,2023-07-31
28350,36,Female,1,2024-01-22
28351,38,Female,1,2024-07-14
28352,34,Female,1,2025-03-15
28353,39,Female,0,2021-04-27
28354,35,Female,0,2022-12-10
28355,33,Male,0,2023-02-05
28356,34,Male,0,2023-10-31
28357,64,Male,0,2023-04-19
28358,51,Female,1,2025-10-02
28359,25,Male,1,2021-04-18
28360,58,Female,1,2025-05-28
28361,19,Female,0,2024-01-12
28362,32,Female,1,2024-01-06
28363,21,Male,1,2021-10-13
28364,45,Male,1,2022-08-02
28365,26,Female,1,2026-02-03
28366,65,Male,0,2023-07-25
28367,30,Male,1,2023-02-02
28368,40,Male,0,2023-02-08
28369,31,Female,1,2023-04-08
28370,41,Female,1,2024-09-03
28371,18,Female,1,2025-12-13
28372,59,Male,1,2023-08-31
28373,22,Female,1,2021-10-20
28374,57,Male,0,2023-07-17
28375,55,Male,0,2025-01-08
28376,27,Male,1,2025-06-15
28377,59,Female,1,2024-01-07
28378,48,Male,0,2022-05-16
28379,60,Male,0,2021-05-09
28380,49,Female,0,2022-07-24
28381,49,Female,1,2023-06-07
28382,37,Male,0,2023-10-09
28383,20,Female,1,2023-03-31
28384,47,Male,1,2024-10-19
28385,47,Female,1,2025-12-09
28386,19,Male,1,2023-06-28
28387,26,Female,0,2025-02-13
28388,61,Female,0,2024-01-28
28389,31,Male,0,2025-06-01
28390,21,Male,0,2022-05-08
28391,43,Female,0,2022-07-12
28392,21,Male,0,2021-12-15
28393,24,Male,0,2023-06-25
28394,36,Male,0,2024-12-02
28395,48,Male,0,2022-12-04
28396,53,Female,0,2022-08-29
28397,34,Female,0,2025-03-21
28398,43,Male,1,2022-11-16
28399,43,Male,0,2023-04-21
28400,34,Female,1,2025-10-07
28401,52,Female,1,2021-11-08
28402,27,Male,1,2023-04-16
28403,25,Female,0,2022-05-12
28404,18,Female,1,2023-01-03
28405,23,Female,0,2025-05-02
28406,46,Female,0,2022-12-29
28407,67,Female,0,2024-11-21
28408,56,Male,0,2025-12-19
28409,26,Female,1,2023-11-19
28410,57,Male,1,2025-01-15
28411,54,Male,0,2023-03-03
28412,36,Female,0,2023-08-16
28413,25,Female,1,2021-11-16
28414,40,Male,1,2023-04-09
28415,37,Female,1,2025-11-13
28416,49,Male,1,2024-05-18
28417,30,Male,1,2021-09-15
28418,31,Male,1,2025-05-31
28419,44,Male,1,2021-06-16
28420,26,Female,0,2024-10-23
28421,63,Female,1,2024-10-08
